TaxaID	superkingdom	phylum	class	order	family	genus	species	unique	Prevalence	FistQuantile	Median	Mean	ThirdQuantile	Max
1235591	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales_unclassified	Pseudorhodoplanes	Pseudorhodoplanes sinuspersici	1235591	0.0409090909090909	0	0	5.3176200100766e-05	0	0.00217391304347826
1404367	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium symbiodeficiens	1404367	0.1	0	0	0.000133283614459019	0	0.00449248911975291
861109	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium indicum	861109	0.0363636363636364	0	0	2.51550487439992e-05	0	0.00270229695240955
943830	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Tardiphaga	Tardiphaga robiniae	943830	0.0318181818181818	0	0	5.11320132429759e-06	0	0.000335120643431635
393921	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas crevioricanis	393921	0.0363636363636364	0	0	4.14063647968381e-06	0	0.000233699462491236
2126319	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. PMC12	2126319	0.131818181818182	0	0	0.000792004264880086	0	0.0675146771037182
1325115	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium guangxiense	1325115	0.0681818181818182	0	0	2.53427179488963e-05	0	0.00165220983064849
420662	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Methylibium	Methylibium petroleiphilum	420662	0.15	0	0	0.00068002494619508	0	0.0361160449970397
452662	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium indicum	452662	0.0363636363636364	0	0	1.1085405365418e-05	0	0.000900765650803183
75588	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas libanensis	75588	0.0181818181818182	0	0	1.82148094104649e-05	0	0.00180766449746927
1546149	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	Diaphorobacter nitroreducens	1546149	0.0454545454545455	0	0	2.2249023702515e-05	0	0.00119236883942766
1972431	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Phytobacter	Phytobacter ursingii	1972431	0.0181818181818182	0	0	1.51593925610113e-05	0	0.00223089793641941
1390	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	1390	0.0363636363636364	0	0	3.82249100842686e-05	0	0.00392927308447937
1245469	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium oligotrophicum	1245469	0.140909090909091	0	0	0.00026650005588433	0	0.00922431865828092
1325090	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium guangdongense	1325090	0.104545454545455	0	0	0.000131814195542583	0	0.00481393336218087
285	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas testosteroni	285	0.0454545454545455	0	0	3.81676736869244e-05	0	0.00437201907790143
1736	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium limosum	1736	0.0272727272727273	0	0	5.32018596360338e-05	0	0.00650759219088937
108980	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter ursingii	108980	0.0409090909090909	0	0	0.000292691712525316	0	0.0259515570934256
1549949	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium vignae	1549949	0.0954545454545455	0	0	3.64115063235365e-05	0	0.00100536193029491
436515	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax boronicumulans	436515	0.0590909090909091	0	0	0.000277318031898006	0	0.0418350168350168
266835	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium japonicum	266835	0.0318181818181818	0	0	2.23653352159462e-05	0	0.00294117647058824
504832	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Afipia	Afipia carboxidovorans	504832	0.118181818181818	0	0	6.04112991892897e-05	0	0.00251572327044025
1514105	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix larvae	1514105	0.0318181818181818	0	0	6.31857217338656e-06	0	0.000468603561387067
2304600	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Breoghaniaceae	Breoghania	Breoghania sp. L-A4	2304600	0.0272727272727273	0	0	1.09646970637262e-05	0	0.000813068223815507
376686	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	376686	0.00909090909090909	0	0	2.39237131712465e-05	0	0.00395088093966898
29429	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylorubrum	Methylorubrum zatmanii	29429	0.1	0	0	0.000387038111267232	0	0.0168439716312057
1219035	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Caenibius	Caenibius tardaugens	1219035	0.131818181818182	0	0	0.000216846534573606	0	0.0176470588235294
251229	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcidiopsidales	Chroococcidiopsidaceae	Chroococcidiopsis	Chroococcidiopsis thermalis	251229	0.0363636363636364	0	0	1.46981488806657e-05	0	0.000877963125548727
964	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum seropedicae	964	0.140909090909091	0	0	8.09126043368813e-05	0	0.00287799362729983
2559597	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Candidatus Nitrotoga	Candidatus Nitrotoga sp. AM1P	2559597	0.0227272727272727	0	0	1.0058188412169e-05	0	0.000797766254487435
945844	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia oculi	945844	0.204545454545455	0	0	0.00410816262456667	0	0.193771626297578
863372	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum huttiense	863372	0.0363636363636364	0	0	3.09521212354234e-05	0	0.00256410256410256
2082949	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga sp. 17 mud 1-3	2082949	0.0727272727272727	0	0	7.58558426635236e-05	0	0.00346020761245675
929102	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	929102	0.104545454545455	0	0	0.00778082655514034	0	0.794003809055723
2047	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia dentocariosa	2047	0.0454545454545455	0	0	1.93431428520164e-05	0	0.001834632864946
871742	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella flava	871742	0.154545454545455	0	0	0.000621355345486018	0	0.0140336808340016
2528037	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Eikenella exigua	2528037	0.0454545454545455	0	0	1.14301491868267e-05	0	0.000787091696182605
568703	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	568703	0.0318181818181818	0	0	0.000115618077061112	0	0.0174135128859995
1707785	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. WG5	1707785	0.209090909090909	0	0	0.00178070132640165	0	0.0692737430167598
2045208	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia violaceinigra	2045208	0.190909090909091	0	0	0.00230349175496297	0	0.0984095427435388
1141883	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia putida	1141883	0.15	0	0	0.000653801212915252	0	0.0464590399835543
271865	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	[Ochrobactrum] quorumnocens	271865	0.0181818181818182	0	0	2.25755303792289e-05	0	0.00346020761245675
469378	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Cryptobacterium	Cryptobacterium curtum	469378	0.0272727272727273	0	0	4.85828488438006e-06	0	0.000400520676879944
296591	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas sp. JS666	296591	0.0681818181818182	0	0	0.000165771334641667	0	0.0195694716242661
2509614	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax sediminis	2509614	0.0545454545454545	0	0	0.000275028085378104	0	0.0362035225048924
395965	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylocella	Methylocella silvestris	395965	0.0136363636363636	0	0	9.48961894464465e-06	0	0.00157418339236521
401472	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium ureicelerivorans	401472	0.0272727272727273	0	0	6.55070566314568e-05	0	0.00886474120674864
391905	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylocystis	Methylocystis heyeri	391905	0.0409090909090909	0	0	5.41457663438985e-05	0	0.00428189116859946
158500	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium resinovorum	158500	0.136363636363636	0	0	0.000111094871717881	0	0.00686274509803922
2072590	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella armeniaca	2072590	0.195454545454545	0	0	0.00142572564047894	0	0.028387220939184
92645	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum frisingense	92645	0.0681818181818182	0	0	9.01843086566471e-05	0	0.0102564102564103
569860	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylovirgula	Methylovirgula ligni	569860	0.0272727272727273	0	0	2.6232503744818e-05	0	0.0016057091882248
450378	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	Croceicoccus marinus	450378	0.0409090909090909	0	0	8.76082504883114e-06	0	0.000793021411578113
1855823	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus canis	1855823	0.0136363636363636	0	0	5.99384699148973e-05	0	0.012591389114541
1173026	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Chroococcaceae	Gloeocapsa	Gloeocapsa sp. PCC 7428	1173026	0.0363636363636364	0	0	1.83033005288821e-05	0	0.00126769490809212
665913	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta calida	665913	0.0409090909090909	0	0	2.03700803762488e-05	0	0.00111806797853309
1273132	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Liberibacter	Liberibacter crescens	1273132	0.0181818181818182	0	0	1.40190876704521e-05	0	0.00172117039586919
2082386	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Methylibium	Methylibium sp. Pch-M	2082386	0.0590909090909091	0	0	7.28453583564269e-05	0	0.0029603315571344
227605	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylocella	Methylocella tundrae	227605	0.0181818181818182	0	0	1.20964345020297e-05	0	0.0013978194017333
2562284	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp. FHR47	2562284	0.0363636363636364	0	0	4.29919425115478e-05	0	0.0048171275646744
1882682	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga ossetica	1882682	0.0545454545454545	0	0	7.53878598893527e-05	0	0.0069204152249135
225992	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas kerstersii	225992	0.122727272727273	0	0	0.000372740492199119	0	0.0278697277095569
1852377	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces pacaensis	1852377	0.0772727272727273	0	0	0.000608528457233054	0	0.035639643603564
1678129	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans sp. 103DPR2	1678129	0.0363636363636364	0	0	5.28830866418116e-05	0	0.00684931506849315
2233851	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Blastochloridaceae	Blastochloris	Blastochloris tepida	2233851	0.0181818181818182	0	0	5.49273518789206e-06	0	0.000575638959244762
1247726	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	Advenella mimigardefordensis	1247726	0.0772727272727273	0	0	0.000194356638954447	0	0.00807381776239908
182337	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia billingiae	182337	0.0181818181818182	0	0	4.13922760000866e-05	0	0.00378787878787879
1367847	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus aminophilus	1367847	0.15	0	0	0.00160228308096875	0	0.0598051509597762
28090	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter lwoffii	28090	0.136363636363636	0	0	0.00191795827257797	0	0.318107888316617
1077935	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus zhejiangensis	1077935	0.131818181818182	0	0	0.00124646366231519	0	0.0609626700106106
713059	Bacteria	Candidatus Saccharibacteria	Candidatus Saccharibacteria_unclassified	Candidatus Saccharibacteria_unclassified	Candidatus Saccharibacteria_unclassified	Candidatus Saccharibacteria_unclassified	Candidatus Saccharibacteria bacterium oral taxon 488	713059	0.0545454545454545	0	0	0.000108965707648142	0	0.0116738843908868
888057	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter segnis	888057	0.131818181818182	0	0	0.000875444096652426	0	0.0888752304855562
2500532	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus sp. Arc7-R13	2500532	0.295454545454545	0	0	0.00434913567193827	0.000372252843183076	0.112918660287081
94	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella	Stella humosa	94	0.0363636363636364	0	0	1.05637901795887e-05	0	0.00119236883942766
1655	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces naeslundii	1655	0.0590909090909091	0	0	4.93428417168335e-05	0	0.00271739130434783
29379	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus auricularis	29379	0.0727272727272727	0	0	0.000567655409317278	0	0.0563045955184201
43675	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	43675	0.0909090909090909	0	0	0.000428997734284122	0	0.0168419734535437
1017	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga gingivalis	1017	0.0954545454545455	0	0	0.000577515500499935	0	0.0407970758165311
712122	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 414	712122	0.0909090909090909	0	0	8.40710665389183e-05	0	0.00472420837589377
386	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	386	0.154545454545455	0	0	0.00016745022536321	0	0.00909681611435997
170573	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pettenkoferi	170573	0.0863636363636364	0	0	3.94470761899113e-05	0	0.00249643366619116
1905288	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella sp. LTGPAF-6F	1905288	0.0545454545454545	0	0	0.000139841810456453	0	0.0155709342560554
234267	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Solibacteraceae	Candidatus Solibacter	Candidatus Solibacter usitatus	234267	0.0227272727272727	0	0	0.000511889959707489	0	0.109420916162489
745776	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus gobiensis	745776	0.0181818181818182	0	0	2.01900666212709e-05	0	0.00207361327112494
488447	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia contaminans	488447	0.231818181818182	0	0	0.0325943517658365	0	0.409020217729393
2714924	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	Diaphorobacter sp. HDW4A	2714924	0.0318181818181818	0	0	1.38668199913121e-05	0	0.00119236883942766
1487956	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. ATCC 6931	1487956	0.0181818181818182	0	0	4.24638895400349e-05	0	0.00921518102808228
392499	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhabdus	Rhizorhabdus wittichii	392499	0.104545454545455	0	0	4.63842889982324e-05	0	0.00233446519524618
28450	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	28450	0.25	0	0	0.00233425462270881	3.7775763070414e-05	0.032722906034224
95486	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	95486	0.227272727272727	0	0	0.007916306033425	0	0.127517392896375
2082188	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. YG1	2082188	0.331818181818182	0	0	0.00188018713440663	0.000341683597746365	0.0754585558393313
482957	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia lata	482957	0.222727272727273	0	0	0.0159306506302449	0	0.187134502923977
2202827	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium terrae	2202827	0.0318181818181818	0	0	6.79917016320987e-05	0	0.00820256776034237
2490853	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. NJ-530	2490853	0.0181818181818182	0	0	7.8688695459433e-06	0	0.000707463742483198
57975	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia thailandensis	57975	0.222727272727273	0	0	0.00245892806112224	0	0.0345992194536175
1833	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus erythropolis	1833	0.0272727272727273	0	0	2.99258046816234e-05	0	0.00353731871241599
46126	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes	46126	0.0181818181818182	0	0	5.81315783925596e-06	0	0.000598086124401914
396513	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus carnosus	396513	0.0272727272727273	0	0	7.14324188359014e-06	0	0.000997838017628472
692370	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Tsuneonella	Tsuneonella dongtanensis	692370	0.0545454545454545	0	0	4.19037722312439e-05	0	0.00360144057623049
1673076	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium xenophagum	1673076	0.145454545454545	0	0	0.000117562560673017	0	0.00233446519524618
80869	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Paracidovorax	Paracidovorax citrulli	80869	0.0818181818181818	0	0	7.58417996107445e-05	0	0.00395088093966898
337	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia glumae	337	0.25	0	0	0.00597266038561125	9.79508678446891e-06	0.0834859025997803
588932	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas naejangsanensis	588932	0.109090909090909	0	0	0.000132864594914228	0	0.00430292598967298
795665	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp. PBC	795665	0.118181818181818	0	0	0.00028207802024905	0	0.012720156555773
1491	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum	1491	0.0136363636363636	0	0	0.000157195099026715	0	0.0328947368421053
48296	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter pittii	48296	0.0136363636363636	0	0	2.12257517070387e-05	0	0.00232410733150222
2726427	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Ochrobactrum	Ochrobactrum sp. MT180101	2726427	0.0409090909090909	0	0	6.51157017150569e-05	0	0.00512820512820513
742013	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. Cs1-4	742013	0.0772727272727273	0	0	7.86219651315021e-05	0	0.00762078951379363
293	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta	293	0.05	0	0	3.08960845334235e-05	0	0.00173010380622837
28104	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium huakuii	28104	0.0363636363636364	0	0	0.000162525319811623	0	0.0116279069767442
1325724	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas vancanneytii	1325724	0.0363636363636364	0	0	1.82974631047893e-05	0	0.00129600829445308
1921510	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Tardibacter	Tardibacter chloracetimidivorans	1921510	0.0727272727272727	0	0	2.68165335238567e-05	0	0.00286532951289398
82367	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus pantotrophus	82367	0.0818181818181818	0	0	0.000122479202957978	0	0.00515995872033024
119219	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans	119219	0.0272727272727273	0	0	6.47031589066058e-06	0	0.00075551526140828
87883	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia multivorans	87883	0.204545454545455	0	0	0.000875542128999072	0	0.0105944673337257
2018065	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas sp. FDAARGOS_362	2018065	0.0545454545454545	0	0	0.000731972722884322	0	0.050857598723574
373	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium vitis	373	0.00909090909090909	0	0	9.03105480688316e-06	0	0.00122925629993854
2060312	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter sp. B11	2060312	0.0590909090909091	0	0	3.95106358289795e-05	0	0.00196078431372549
34004	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus aminovorans	34004	0.113636363636364	0	0	0.000318923808918079	0	0.0160765550239234
1612173	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Niveispirillum	Niveispirillum cyanobacteriorum	1612173	0.0181818181818182	0	0	3.94611046855415e-05	0	0.0050314465408805
419475	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella pseudogrignonensis	419475	0.00909090909090909	0	0	2.96922118316765e-05	0	0.0053030303030303
160699	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium larrymoorei	160699	0.0181818181818182	0	0	1.32850018002057e-05	0	0.00173010380622837
398578	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia acidovorans	398578	0.0681818181818182	0	0	0.00332254405796243	0	0.303345526596555
402881	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Parvibaculum	Parvibaculum lavamentivorans	402881	0.0272727272727273	0	0	0.000192313706512805	0	0.0308788598574822
28038	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus curvatus	28038	0.0636363636363636	0	0	0.000233369458363775	0	0.0463095690840476
1930764	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina sp. P33	1930764	0.0227272727272727	0	0	3.09315651170239e-05	0	0.00448631673396142
204	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter showae	204	0.1	0	0	0.00159919495515289	0	0.152249134948097
1397	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Niallia	Niallia circulans	1397	0.0363636363636364	0	0	0.000436408584443039	0	0.0523753319563293
1270	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus luteus	1270	0.109090909090909	0	0	0.000946894850438304	0	0.0565139537930733
1867715	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea sp. Tri-49	1867715	0.104545454545455	0	0	0.000187369518839849	0	0.0095389507154213
1474	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina pasteurii	1474	0.00909090909090909	0	0	1.31469166709793e-05	0	0.00224315836698071
90245	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	Oligella urethralis	90245	0.0181818181818182	0	0	6.95110560462568e-05	0	0.0132481665483795
279058	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas arenae	279058	0.0727272727272727	0	0	0.000193178295995994	0	0.00980392156862745
